time_stamp,humidity,temperature,pm2.5_atm
2025-05-19T05:30:00-07:00,59,56,9.5
2025-05-19T06:00:00-07:00,60,56,9.3
2025-05-19T06:30:00-07:00,59,57,8.5
2025-05-19T07:00:00-07:00,59,58,10.1
2025-05-19T07:30:00-07:00,59,60,8.9
2025-05-19T08:00:00-07:00,54,63,7.3
2025-05-19T08:30:00-07:00,50,65,6.5
2025-05-19T09:00:00-07:00,46,69,6.3
2025-05-19T09:30:00-07:00,41,73,6.1
2025-05-19T10:00:00-07:00,38,75,5.8
2025-05-19T10:30:00-07:00,36,78,5.7
2025-05-19T11:00:00-07:00,35,80,5.6
2025-05-19T11:30:00-07:00,33,82,5.7
2025-05-19T12:00:00-07:00,32,83,4.5
2025-05-19T12:30:00-07:00,31,84,3.3
2025-05-19T13:00:00-07:00,31,84,2.8
2025-05-19T13:30:00-07:00,32,84,2.6
2025-05-19T14:00:00-07:00,32,84,2.8
2025-05-19T14:30:00-07:00,32,85,2.3
2025-05-19T15:00:00-07:00,30,87,2
2025-05-19T15:30:00-07:00,27,90,1.6
2025-05-19T16:00:00-07:00,27,90,1.4
2025-05-19T16:30:00-07:00,28,90,1.1
2025-05-19T17:00:00-07:00,28,90,1.1
2025-05-19T17:30:00-07:00,27,89,1.3
2025-05-19T18:00:00-07:00,29,87,1.6
2025-05-19T18:30:00-07:00,36,77,1.8
2025-05-19T19:00:00-07:00,41,74,2.1
2025-05-19T19:30:00-07:00,43,72,2.6
2025-05-19T20:00:00-07:00,46,69,3.3
2025-05-19T20:30:00-07:00,49,66,3.4
2025-05-19T21:00:00-07:00,51,66,3.6
2025-05-19T21:30:00-07:00,53,64,3.9
2025-05-19T22:00:00-07:00,56,64,4.4
2025-05-19T22:30:00-07:00,57,62,4.6
2025-05-19T23:00:00-07:00,57,62,4.4
2025-05-19T23:30:00-07:00,58,62,4.2
2025-05-20T00:00:00-07:00,59,62,3.9
2025-05-20T00:30:00-07:00,60,61,3.6
2025-05-20T01:00:00-07:00,60,60,3.6
2025-05-20T01:30:00-07:00,61,61,3.9
2025-05-20T02:00:00-07:00,60,61,4.5
2025-05-20T02:30:00-07:00,59,61,4.1
2025-05-20T03:00:00-07:00,60,61,3.7
2025-05-20T03:30:00-07:00,61,60,3.7
2025-05-20T04:00:00-07:00,61,60,4.2
2025-05-20T04:30:00-07:00,61,59,4.3
2025-05-20T05:00:00-07:00,61,59,4.2
2025-05-20T05:30:00-07:00,62,58,5.1
2025-05-20T06:00:00-07:00,62,58,5.4
2025-05-20T06:30:00-07:00,63,59,5.9
2025-05-20T07:00:00-07:00,64,59,5.4
2025-05-20T07:30:00-07:00,62,61,5.6
2025-05-20T08:00:00-07:00,59,62,5.6
2025-05-20T08:30:00-07:00,55,65,4.8
2025-05-20T09:00:00-07:00,49,68,3.7
2025-05-20T09:30:00-07:00,42,71,2.8
2025-05-20T10:00:00-07:00,37,74,2.5
2025-05-20T10:30:00-07:00,33,76,2.8
2025-05-20T11:00:00-07:00,31,78,3
2025-05-20T11:30:00-07:00,28,80,2.7
2025-05-20T12:00:00-07:00,24,82,1.7
2025-05-20T12:30:00-07:00,25,83,2.4
2025-05-20T13:00:00-07:00,28,83,3.5
2025-05-20T13:30:00-07:00,30,82,3.6
2025-05-20T14:00:00-07:00,30,81,3.3
2025-05-20T14:30:00-07:00,28,82,3
2025-05-20T15:00:00-07:00,24,86,2.7
2025-05-20T15:30:00-07:00,24,87,2.6
2025-05-20T16:00:00-07:00,25,86,3
2025-05-20T16:30:00-07:00,25,86,3.3
2025-05-20T17:00:00-07:00,25,87,3.4
2025-05-20T17:30:00-07:00,25,86,4
2025-05-20T18:00:00-07:00,25,85,4.3
2025-05-20T18:30:00-07:00,32,76,4.7
2025-05-20T19:00:00-07:00,37,71,5.1
2025-05-20T19:30:00-07:00,40,68,5.3
2025-05-20T20:00:00-07:00,44,66,5.8
2025-05-20T20:30:00-07:00,47,64,6.6
2025-05-20T21:00:00-07:00,48,63,6.8
2025-05-20T21:30:00-07:00,50,62,7.4
2025-05-20T22:00:00-07:00,50,62,7.4
2025-05-20T22:30:00-07:00,50,61,7.4
2025-05-20T23:00:00-07:00,51,61,8
2025-05-20T23:30:00-07:00,52,60,8.3
2025-05-21T00:00:00-07:00,53,60,8.3
2025-05-21T00:30:00-07:00,54,60,8.4
2025-05-21T01:00:00-07:00,54,59,8.9
2025-05-21T01:30:00-07:00,54,59,8.6
2025-05-21T02:00:00-07:00,55,58,8.7
2025-05-21T02:30:00-07:00,55,57,7.2
2025-05-21T03:00:00-07:00,53,56,5.9
2025-05-21T03:30:00-07:00,54,55,6.1
2025-05-21T04:00:00-07:00,55,55,6.8
2025-05-21T04:30:00-07:00,56,55,7.8
2025-05-21T05:00:00-07:00,56,54,7.6
2025-05-21T05:30:00-07:00,57,54,7.2
2025-05-21T06:00:00-07:00,57,54,6.9
2025-05-21T06:30:00-07:00,56,55,7.2
2025-05-21T07:00:00-07:00,57,56,8.9
2025-05-21T07:30:00-07:00,59,59,9.8
2025-05-21T08:00:00-07:00,56,61,9.6
2025-05-21T08:30:00-07:00,51,64,9.1
2025-05-21T09:00:00-07:00,46,68,8
2025-05-21T09:30:00-07:00,41,72,7.4
2025-05-21T10:00:00-07:00,37,75,7.3
2025-05-21T10:30:00-07:00,34,79,6.8
2025-05-21T11:00:00-07:00,34,81,6
2025-05-21T11:30:00-07:00,29,82,5.4
2025-05-21T12:00:00-07:00,26,85,4.3
2025-05-21T12:30:00-07:00,25,87,4.1
2025-05-21T13:00:00-07:00,22,89,3.8
2025-05-21T13:30:00-07:00,24,90,6
2025-05-21T14:00:00-07:00,29,86,6.5
2025-05-21T14:30:00-07:00,31,86,5.5
2025-05-21T15:00:00-07:00,27,89,4.8
2025-05-21T15:30:00-07:00,22,94,4.2
2025-05-21T16:00:00-07:00,22,95,4.5
2025-05-21T16:30:00-07:00,22,95,4.6
2025-05-21T17:00:00-07:00,22,95,4.5
2025-05-21T17:30:00-07:00,21,94,4.5
2025-05-21T18:00:00-07:00,23,90,4.3
2025-05-21T18:30:00-07:00,33,77,4.6
2025-05-21T19:00:00-07:00,37,73,4.5
2025-05-21T19:30:00-07:00,42,67,5
2025-05-21T20:00:00-07:00,45,66,4.9
2025-05-21T20:30:00-07:00,47,65,4.6
2025-05-21T21:00:00-07:00,47,64,5.1
2025-05-21T21:30:00-07:00,49,63,5.3
2025-05-21T22:00:00-07:00,50,63,5.2
2025-05-21T22:30:00-07:00,51,62,5.5
2025-05-21T23:00:00-07:00,52,62,5.3
2025-05-21T23:30:00-07:00,52,61,5.2
2025-05-22T00:00:00-07:00,53,60,5.2
2025-05-22T00:30:00-07:00,54,60,5.7
2025-05-22T01:00:00-07:00,55,60,5.2
2025-05-22T01:30:00-07:00,56,59,5.2
2025-05-22T02:00:00-07:00,57,59,5
2025-05-22T02:30:00-07:00,59,59,4.8
2025-05-22T03:00:00-07:00,59,58,4.6
2025-05-22T03:30:00-07:00,59,58,4.8
2025-05-22T04:00:00-07:00,59,58,4.4
2025-05-22T04:30:00-07:00,59,57,4.6
2025-05-22T05:00:00-07:00,59,57,4.2
2025-05-22T05:30:00-07:00,60,56,4.3
2025-05-22T06:00:00-07:00,60,56,4.3
2025-05-22T06:30:00-07:00,60,57,4.9
2025-05-22T07:00:00-07:00,60,58,5.3
2025-05-22T07:30:00-07:00,57,60,4.8
2025-05-22T08:00:00-07:00,53,61,4.3
2025-05-22T08:30:00-07:00,51,64,4.4
2025-05-22T09:00:00-07:00,47,66,4
2025-05-22T09:30:00-07:00,44,69,3.6
2025-05-22T10:00:00-07:00,41,72,3.6
2025-05-22T10:30:00-07:00,38,73,3.2
2025-05-22T11:00:00-07:00,37,74,3.1
2025-05-22T11:30:00-07:00,36,76,3.2
2025-05-22T12:00:00-07:00,34,78,3.2
2025-05-22T12:30:00-07:00,33,78,3
2025-05-22T13:00:00-07:00,30,79,2.4
2025-05-22T13:30:00-07:00,31,78,2.6
2025-05-22T14:00:00-07:00,31,78,2.8
2025-05-22T14:30:00-07:00,30,79,2.6
2025-05-22T15:00:00-07:00,28,81,2.5
2025-05-22T15:30:00-07:00,26,83,2.3
2025-05-22T16:00:00-07:00,25,84,2.2
2025-05-22T16:30:00-07:00,26,84,2.3
2025-05-22T17:00:00-07:00,26,84,2.3
2025-05-22T17:30:00-07:00,26,83,2.4
2025-05-22T18:00:00-07:00,28,81,2.1
2025-05-22T18:30:00-07:00,35,72,2.1
2025-05-22T19:00:00-07:00,41,68,2.3
2025-05-22T19:30:00-07:00,44,65,2.4
2025-05-22T20:00:00-07:00,47,63,2.3
2025-05-22T20:30:00-07:00,49,61,2.4
2025-05-22T21:00:00-07:00,51,60,2.2
2025-05-22T21:30:00-07:00,53,60,2.4
2025-05-22T22:00:00-07:00,54,60,2.3
2025-05-22T22:30:00-07:00,54,59,2.5
2025-05-22T23:00:00-07:00,55,59,2.6
2025-05-22T23:30:00-07:00,55,59,2.6
2025-05-23T00:00:00-07:00,55,60,2.4
2025-05-23T00:30:00-07:00,55,60,2.6
2025-05-23T01:00:00-07:00,55,60,2.8
2025-05-23T01:30:00-07:00,55,60,3
2025-05-23T02:00:00-07:00,55,60,3
2025-05-23T02:30:00-07:00,56,59,3.2
2025-05-23T03:00:00-07:00,56,59,2.9
2025-05-23T03:30:00-07:00,55,60,2.7
2025-05-23T04:00:00-07:00,55,60,2.8
2025-05-23T04:30:00-07:00,54,60,2.6
2025-05-23T05:00:00-07:00,53,60,2.7
2025-05-23T05:30:00-07:00,53,60,2.3
2025-05-23T06:00:00-07:00,54,59,2.3
2025-05-23T06:30:00-07:00,54,59,2.6
2025-05-23T07:00:00-07:00,55,59,2.4
2025-05-23T07:30:00-07:00,56,59,3.5
2025-05-23T08:00:00-07:00,55,60,4
2025-05-23T08:30:00-07:00,51,62,3.9
2025-05-23T09:00:00-07:00,47,65,3.7
2025-05-23T09:30:00-07:00,45,66,3.9
2025-05-23T10:00:00-07:00,42,70,4.1
2025-05-23T10:30:00-07:00,41,71,4.5
2025-05-23T11:00:00-07:00,40,72,4.4
2025-05-23T11:30:00-07:00,39,73,4.4
2025-05-23T12:00:00-07:00,37,74,4.6
2025-05-23T12:30:00-07:00,37,74,4.5
2025-05-23T13:00:00-07:00,37,74,4.6
2025-05-23T13:30:00-07:00,36,74,4.7
2025-05-23T14:00:00-07:00,36,75,4.3
2025-05-23T14:30:00-07:00,35,75,4.2
2025-05-23T15:00:00-07:00,32,80,4.1
2025-05-23T15:30:00-07:00,30,82,4.4
2025-05-23T16:00:00-07:00,29,82,4.4
2025-05-23T16:30:00-07:00,28,84,4.4
2025-05-23T17:00:00-07:00,28,84,4.4
2025-05-23T17:30:00-07:00,29,82,4.9
2025-05-23T18:00:00-07:00,31,80,9
2025-05-23T18:30:00-07:00,40,70,5.4
2025-05-23T19:00:00-07:00,45,67,5.3
2025-05-23T19:30:00-07:00,48,64,5.7
2025-05-23T20:00:00-07:00,51,62,6.1
2025-05-23T20:30:00-07:00,53,60,6
2025-05-23T21:00:00-07:00,54,61,6.1
2025-05-23T21:30:00-07:00,55,60,6.1
2025-05-23T22:00:00-07:00,54,60,5.8
2025-05-23T22:30:00-07:00,55,59,5.5
2025-05-23T23:00:00-07:00,56,59,5.7
2025-05-23T23:30:00-07:00,56,59,5.5
2025-05-24T00:00:00-07:00,57,58,6
2025-05-24T00:30:00-07:00,57,58,5.8
2025-05-24T01:00:00-07:00,58,58,5.7
2025-05-24T01:30:00-07:00,58,58,5.1
2025-05-24T02:00:00-07:00,58,58,5
2025-05-24T02:30:00-07:00,59,57,5.2
2025-05-24T03:00:00-07:00,59,57,5.3
2025-05-24T03:30:00-07:00,60,57,5.1
2025-05-24T04:00:00-07:00,61,57,5.3
2025-05-24T04:30:00-07:00,60,57,4.9
2025-05-24T05:00:00-07:00,60,58,4.8
2025-05-24T05:30:00-07:00,59,59,5.1
2025-05-24T06:00:00-07:00,58,60,5.4
2025-05-24T06:30:00-07:00,58,60,6.4
2025-05-24T07:00:00-07:00,57,60,6.5
2025-05-24T07:30:00-07:00,56,61,6.8
2025-05-24T08:00:00-07:00,54,62,10.1
2025-05-24T08:30:00-07:00,52,63,10.8
2025-05-24T09:00:00-07:00,51,64,10.4
2025-05-24T09:30:00-07:00,48,66,8.5
2025-05-24T10:00:00-07:00,46,68,5.8
2025-05-24T10:30:00-07:00,45,69,5.4
2025-05-24T11:00:00-07:00,42,72,5.6
2025-05-24T11:30:00-07:00,40,72,5.1
2025-05-24T12:00:00-07:00,41,73,5.4
2025-05-24T12:30:00-07:00,41,73,6.1
2025-05-24T13:00:00-07:00,40,73,6.7
2025-05-24T13:30:00-07:00,40,73,6.4
2025-05-24T14:00:00-07:00,39,73,6
2025-05-24T14:30:00-07:00,38,74,5.6
2025-05-24T15:00:00-07:00,35,79,5.1
2025-05-24T15:30:00-07:00,32,81,4.6
2025-05-24T16:00:00-07:00,30,82,4.4
2025-05-24T16:30:00-07:00,29,83,4.5
2025-05-24T17:00:00-07:00,28,82,4
2025-05-24T17:30:00-07:00,30,82,4.4
2025-05-24T18:00:00-07:00,31,79,3.8
2025-05-24T18:30:00-07:00,39,71,4
2025-05-24T19:00:00-07:00,43,67,3.5
2025-05-24T19:30:00-07:00,46,65,3.4
2025-05-24T20:00:00-07:00,48,63,3.3
2025-05-24T20:30:00-07:00,49,63,3.2
2025-05-24T21:00:00-07:00,50,62,3
2025-05-24T21:30:00-07:00,50,62,2.8
2025-05-24T22:00:00-07:00,50,62,2.5
2025-05-24T22:30:00-07:00,51,62,2.3
2025-05-24T23:00:00-07:00,51,62,2.7
2025-05-24T23:30:00-07:00,52,61,2.9
2025-05-25T00:00:00-07:00,53,61,2.9
2025-05-25T00:30:00-07:00,53,61,2.7
2025-05-25T01:00:00-07:00,54,60,2.8
2025-05-25T01:30:00-07:00,54,60,2.8
2025-05-25T02:00:00-07:00,54,60,2.5
2025-05-25T02:30:00-07:00,54,60,2.2
2025-05-25T03:00:00-07:00,54,60,2.2
2025-05-25T03:30:00-07:00,54,60,1.9
2025-05-25T04:00:00-07:00,54,60,1.8
2025-05-25T04:30:00-07:00,53,60,1.8
2025-05-25T05:00:00-07:00,53,60,1.7
2025-05-25T05:30:00-07:00,54,60,1.8
2025-05-25T06:00:00-07:00,54,60,1.8
2025-05-25T06:30:00-07:00,54,60,2.1
2025-05-25T07:00:00-07:00,54,61,2.3
2025-05-25T07:30:00-07:00,54,61,2.2
2025-05-25T08:00:00-07:00,53,62,2.2
2025-05-25T08:30:00-07:00,51,63,2.1
2025-05-25T09:00:00-07:00,49,64,1.3
2025-05-25T09:30:00-07:00,46,67,1.2
2025-05-25T10:00:00-07:00,44,69,1.1
2025-05-25T10:30:00-07:00,41,71,1
2025-05-25T11:00:00-07:00,40,72,0.8
2025-05-25T11:30:00-07:00,39,73,0.9
2025-05-25T12:00:00-07:00,38,73,1.1
2025-05-25T12:30:00-07:00,38,74,1.5
2025-05-25T13:00:00-07:00,36,74,1.9
2025-05-25T13:30:00-07:00,35,75,1.6
2025-05-25T14:00:00-07:00,35,75,1.4
2025-05-25T14:30:00-07:00,34,76,1.2
2025-05-25T15:00:00-07:00,31,79,1.2
2025-05-25T15:30:00-07:00,30,81,1.1
2025-05-25T16:00:00-07:00,28,82,0.8
2025-05-25T16:30:00-07:00,28,82,1
2025-05-25T17:00:00-07:00,30,81,1.3
2025-05-25T17:30:00-07:00,29,82,1.4
2025-05-25T18:00:00-07:00,31,79,1.4
2025-05-25T18:30:00-07:00,37,73,1.8
2025-05-25T19:00:00-07:00,41,70,1.9
2025-05-25T19:30:00-07:00,44,67,2.1
2025-05-25T20:00:00-07:00,48,64,2.3
2025-05-25T20:30:00-07:00,50,64,2.4
2025-05-25T21:00:00-07:00,51,63,2.4
2025-05-25T21:30:00-07:00,53,63,2.3
2025-05-25T22:00:00-07:00,55,63,2.3
2025-05-25T22:30:00-07:00,55,63,2.1
2025-05-25T23:00:00-07:00,56,62,1.6
2025-05-25T23:30:00-07:00,57,62,1.3
2025-05-26T00:00:00-07:00,56,62,1
2025-05-26T00:30:00-07:00,56,62,19.5
2025-05-26T01:00:00-07:00,56,62,16.5
2025-05-26T01:30:00-07:00,56,62,1.4
2025-05-26T02:00:00-07:00,57,62,0.8
2025-05-26T02:30:00-07:00,58,61,0.8
2025-05-26T03:00:00-07:00,59,62,1.1
2025-05-26T03:30:00-07:00,59,62,1.4
2025-05-26T04:00:00-07:00,59,63,1.5
2025-05-26T04:30:00-07:00,59,63,1.7
2025-05-26T05:00:00-07:00,59,61,1.6
2025-05-26T05:30:00-07:00,59,61,1.6
2025-05-26T06:00:00-07:00,59,61,1.6
2025-05-26T06:30:00-07:00,58,62,1.8
2025-05-26T07:00:00-07:00,57,63,2
2025-05-26T07:30:00-07:00,57,64,1.9
2025-05-26T08:00:00-07:00,58,64,2
2025-05-26T08:30:00-07:00,58,66,1.2
2025-05-26T09:00:00-07:00,58,66,0.3
2025-05-26T09:30:00-07:00,54,68,0
2025-05-26T10:00:00-07:00,50,70,0.2
2025-05-26T10:30:00-07:00,45,72,0.3
2025-05-26T11:00:00-07:00,39,76,0.1
2025-05-26T11:30:00-07:00,37,77,0.3
2025-05-26T12:00:00-07:00,37,77,0.6
2025-05-26T12:30:00-07:00,38,77,1.2
2025-05-26T13:00:00-07:00,36,78,1.1
2025-05-26T13:30:00-07:00,37,78,0.9
2025-05-26T14:00:00-07:00,39,76,0.6
2025-05-26T14:30:00-07:00,40,76,0.7
2025-05-26T15:00:00-07:00,36,81,0.4
2025-05-26T15:30:00-07:00,33,83,0.7
2025-05-26T16:00:00-07:00,32,84,0.8
2025-05-26T16:30:00-07:00,31,84,0.7
2025-05-26T17:00:00-07:00,30,85,1
2025-05-26T17:30:00-07:00,30,84,1.5
2025-05-26T18:00:00-07:00,33,82,2
2025-05-26T18:30:00-07:00,42,72,8
2025-05-26T19:00:00-07:00,47,68,5.3
2025-05-26T19:30:00-07:00,50,66,3.6
2025-05-26T20:00:00-07:00,52,65,4
2025-05-26T20:30:00-07:00,55,62,4.7
2025-05-26T21:00:00-07:00,55,62,4.9
2025-05-26T21:30:00-07:00,54,63,4.6
2025-05-26T22:00:00-07:00,54,63,4
2025-05-26T22:30:00-07:00,54,63,4.1
2025-05-26T23:00:00-07:00,55,62,3.8
2025-05-26T23:30:00-07:00,55,63,3.3
2025-05-27T00:00:00-07:00,55,62,2.6
2025-05-27T00:30:00-07:00,56,61,2.5
2025-05-27T01:00:00-07:00,57,60,2.3
2025-05-27T01:30:00-07:00,59,59,2.4
2025-05-27T02:00:00-07:00,59,58,4
2025-05-27T02:30:00-07:00,59,57,6
2025-05-27T03:00:00-07:00,59,57,5.7
2025-05-27T03:30:00-07:00,60,56,2.9
2025-05-27T04:00:00-07:00,60,56,2.5
2025-05-27T04:30:00-07:00,60,56,2.5
2025-05-27T05:00:00-07:00,60,55,3
2025-05-27T05:30:00-07:00,60,55,3.4
2025-05-27T06:00:00-07:00,60,55,3.7
2025-05-27T06:30:00-07:00,60,58,5.6
2025-05-27T07:00:00-07:00,60,60,4.8
2025-05-27T07:30:00-07:00,58,62,8
2025-05-27T08:00:00-07:00,56,63,10.5
2025-05-27T08:30:00-07:00,54,65,10.9
2025-05-27T09:00:00-07:00,51,67,11.6
2025-05-27T09:30:00-07:00,46,71,8.6
2025-05-27T10:00:00-07:00,42,74,5.5
2025-05-27T10:30:00-07:00,39,76,4.5
2025-05-27T11:00:00-07:00,37,79,7.6
2025-05-27T11:30:00-07:00,36,81,7.4
2025-05-27T12:00:00-07:00,36,82,6.8
2025-05-27T12:30:00-07:00,34,83,5.7
2025-05-27T13:00:00-07:00,32,84,4.6
2025-05-27T13:30:00-07:00,30,86,4.1
2025-05-27T14:00:00-07:00,30,87,4.2
2025-05-27T14:30:00-07:00,29,90,5
2025-05-27T15:00:00-07:00,26,93,5.2
2025-05-27T15:30:00-07:00,23,97,4.7
2025-05-27T16:00:00-07:00,22,98,4.4
2025-05-27T16:30:00-07:00,22,96,4.4
2025-05-27T17:00:00-07:00,22,95,4.4
2025-05-27T17:30:00-07:00,24,93,4.6
2025-05-27T18:00:00-07:00,28,87,4.1
2025-05-27T18:30:00-07:00,36,77,4.3
2025-05-27T19:00:00-07:00,39,73,4.5
2025-05-27T19:30:00-07:00,43,69,4.2
2025-05-27T20:00:00-07:00,47,67,4.7
2025-05-27T20:30:00-07:00,50,66,4.9
2025-05-27T21:00:00-07:00,53,64,5.1
2025-05-27T21:30:00-07:00,56,63,5.5
2025-05-27T22:00:00-07:00,58,62,5.8
2025-05-27T22:30:00-07:00,58,62,5.2
2025-05-27T23:00:00-07:00,58,60,5.1
2025-05-27T23:30:00-07:00,58,61,4.8
2025-05-28T00:00:00-07:00,58,61,4.3
2025-05-28T00:30:00-07:00,58,61,4.5
2025-05-28T01:00:00-07:00,58,60,4.7
2025-05-28T01:30:00-07:00,58,60,5
2025-05-28T02:00:00-07:00,58,61,5.3
2025-05-28T02:30:00-07:00,58,60,5.7
2025-05-28T03:00:00-07:00,58,62,5.8
2025-05-28T03:30:00-07:00,59,61,4.7
2025-05-28T04:00:00-07:00,58,61,3.3
2025-05-28T04:30:00-07:00,58,60,3.2
2025-05-28T05:00:00-07:00,58,60,2.5
2025-05-28T05:30:00-07:00,58,61,1.9
2025-05-28T06:00:00-07:00,58,59,1.8
2025-05-28T06:30:00-07:00,58,60,2
2025-05-28T07:00:00-07:00,57,62,2.2
2025-05-28T07:30:00-07:00,56,62,2.8
2025-05-28T08:00:00-07:00,56,62,2.5
2025-05-28T08:30:00-07:00,54,63,2.1
2025-05-28T09:00:00-07:00,51,65,2.2
2025-05-28T09:30:00-07:00,48,67,2.7
2025-05-28T10:00:00-07:00,47,68,3.3
2025-05-28T10:30:00-07:00,48,68,5
2025-05-28T11:00:00-07:00,48,68,4
2025-05-28T11:30:00-07:00,50,66,3
2025-05-28T12:00:00-07:00,50,66,2.8
2025-05-28T12:30:00-07:00,50,66,3.3
2025-05-28T13:00:00-07:00,48,68,3.5
2025-05-28T13:30:00-07:00,45,69,3.5
2025-05-28T14:00:00-07:00,41,72,3.1
2025-05-28T14:30:00-07:00,38,74,2.7
2025-05-28T15:00:00-07:00,34,78,2.5
2025-05-28T15:30:00-07:00,30,83,2.2
2025-05-28T16:00:00-07:00,28,86,2.1
2025-05-28T16:30:00-07:00,28,84,2
2025-05-28T17:00:00-07:00,29,83,2.1
2025-05-28T17:30:00-07:00,29,83,1.8
2025-05-28T18:00:00-07:00,31,80,1.6
2025-05-28T18:30:00-07:00,38,72,1.6
2025-05-28T19:00:00-07:00,43,68,1.6
2025-05-28T19:30:00-07:00,47,66,1.5
2025-05-28T20:00:00-07:00,50,64,1.6
2025-05-28T20:30:00-07:00,52,64,1.3
2025-05-28T21:00:00-07:00,52,62,1.1
2025-05-28T21:30:00-07:00,53,64,1.2
2025-05-28T22:00:00-07:00,53,63,1.1
2025-05-28T22:30:00-07:00,53,63,0.8
2025-05-28T23:00:00-07:00,54,62,1
2025-05-28T23:30:00-07:00,54,61,1.1
2025-05-29T00:00:00-07:00,55,62,1.2
2025-05-29T00:30:00-07:00,55,60,1
2025-05-29T01:00:00-07:00,55,58,1
2025-05-29T01:30:00-07:00,54,58,0.9
2025-05-29T02:00:00-07:00,56,59,1
2025-05-29T02:30:00-07:00,57,61,1
2025-05-29T03:00:00-07:00,57,60,0.8
2025-05-29T03:30:00-07:00,58,61,0.8
2025-05-29T04:00:00-07:00,57,62,0.8
2025-05-29T04:30:00-07:00,57,62,0.9
2025-05-29T05:00:00-07:00,58,62,1.2
2025-05-29T05:30:00-07:00,57,62,1.1
2025-05-29T06:00:00-07:00,58,62,1.2
2025-05-29T06:30:00-07:00,59,62,1.1
2025-05-29T07:00:00-07:00,58,62,1.4
2025-05-29T07:30:00-07:00,57,63,1.3
2025-05-29T08:00:00-07:00,55,64,1.4
2025-05-29T08:30:00-07:00,53,63,1.6
2025-05-29T09:00:00-07:00,51,67,1.2
2025-05-29T09:30:00-07:00,48,71,1.2
2025-05-29T10:00:00-07:00,43,74,1.1
2025-05-29T10:30:00-07:00,38,77,0.8
2025-05-29T11:00:00-07:00,35,79,0.9
2025-05-29T11:30:00-07:00,35,81,1.2
2025-05-29T12:00:00-07:00,34,82,1.5
2025-05-29T12:30:00-07:00,32,83,1.2
2025-05-29T13:00:00-07:00,29,84,1.1
2025-05-29T13:30:00-07:00,28,85,1.1
2025-05-29T14:00:00-07:00,29,85,1.4
2025-05-29T14:30:00-07:00,29,86,1.3
2025-05-29T15:00:00-07:00,27,92,1.3
2025-05-29T15:30:00-07:00,26,92,1.4
2025-05-29T16:00:00-07:00,25,95,1.4
2025-05-29T16:30:00-07:00,25,95,1.4
2025-05-29T17:00:00-07:00,25,93,1.2
2025-05-29T17:30:00-07:00,26,94,1.4
2025-05-29T18:00:00-07:00,29,88,1.8
2025-05-29T18:30:00-07:00,37,79,2.1
2025-05-29T19:00:00-07:00,43,75,2.4
2025-05-29T19:30:00-07:00,47,72,2.7
2025-05-29T20:00:00-07:00,50,69,3
2025-05-29T20:30:00-07:00,53,68,3
2025-05-29T21:00:00-07:00,55,66,3.2
2025-05-29T21:30:00-07:00,56,66,3.3
2025-05-29T22:00:00-07:00,57,65,3.4
2025-05-29T22:30:00-07:00,59,65,3.2
2025-05-29T23:00:00-07:00,59,64,3.3
2025-05-29T23:30:00-07:00,59,63,3.1
2025-05-30T00:00:00-07:00,61,62,3.1
2025-05-30T00:30:00-07:00,61,62,3.5
2025-05-30T01:00:00-07:00,61,62,3.4
2025-05-30T01:30:00-07:00,61,62,3.4
2025-05-30T02:00:00-07:00,62,62,3.3
2025-05-30T02:30:00-07:00,62,61,3.6
2025-05-30T03:00:00-07:00,61,61,3.3
2025-05-30T03:30:00-07:00,61,60,3.3
2025-05-30T04:00:00-07:00,61,58,3.4
2025-05-30T04:30:00-07:00,61,59,3.4
2025-05-30T05:00:00-07:00,61,59,3.3
2025-05-30T05:30:00-07:00,61,59,3.4
2025-05-30T06:00:00-07:00,62,59,4
2025-05-30T06:30:00-07:00,62,59,3.9
2025-05-30T07:00:00-07:00,63,61,4.3
2025-05-30T07:30:00-07:00,64,62,4.4
2025-05-30T08:00:00-07:00,62,65,4.6
2025-05-30T08:30:00-07:00,57,68,5.8
2025-05-30T09:00:00-07:00,51,72,6.1
2025-05-30T09:30:00-07:00,46,76,5.2
2025-05-30T10:00:00-07:00,42,80,5.4
2025-05-30T10:30:00-07:00,39,83,5.9
2025-05-30T11:00:00-07:00,38,85,6.6
2025-05-30T11:30:00-07:00,36,88,7.3
2025-05-30T12:00:00-07:00,34,90,7.4
2025-05-30T12:30:00-07:00,32,92,5.6
2025-05-30T13:00:00-07:00,28,94,4.1
2025-05-30T13:30:00-07:00,27,96,3.3
2025-05-30T14:00:00-07:00,25,98,3
2025-05-30T14:30:00-07:00,24,101,3.5
2025-05-30T15:00:00-07:00,20,106,3.7
2025-05-30T15:30:00-07:00,18,107,3
2025-05-30T16:00:00-07:00,17,111,2.8
2025-05-30T16:30:00-07:00,16,112,2.4
2025-05-30T17:00:00-07:00,16,111,2.6
2025-05-30T17:30:00-07:00,17,110,2.9
2025-05-30T18:00:00-07:00,19,106,4
2025-05-30T18:30:00-07:00,24,96,4.3
2025-05-30T19:00:00-07:00,29,90,4.3
2025-05-30T19:30:00-07:00,33,86,4.7
2025-05-30T20:00:00-07:00,37,82,5.6
2025-05-30T20:30:00-07:00,42,79,5.9
2025-05-30T21:00:00-07:00,45,77,6.6
2025-05-30T21:30:00-07:00,47,75,8
2025-05-30T22:00:00-07:00,48,74,8.5
2025-05-30T22:30:00-07:00,48,73,10
